CODI;Descrição;NCM;CST;ALIQ_ICMS;REDU_ESTA;REDU_INTER;CST_PIS;ALIQ_PIS;CST_COFINS;ALIQ_COFINS
94376;ALCOOL EM GEL 70 COM ALOE VERA;38220090;040;0;0,00%;0,00%;01;1,65;01;7,6
10218;DEPTIL PA 5 BOMBONA 20L/22KG  N;38249041;040;0;0,00%;0,00%;06;0;06;0
10527;DEPTIL PA 5 BOMBONA 10L/11KG  N;38249041;040;0;0,00%;0,00%;06;0;06;0
89982;KIT DETERGENTE P/CANALIZADA;38249041;040;0;0,00%;0,00%;06;0;06;0
9663;AJIFOL CAB 20LT;38249077;040;0;0,00%;0,00%;06;0;06;0
9306;AJIFOL MANGANES 20 LITROS;38249077;040;0;0,00%;0,00%;06;0;06;0
9475;AJIFOL CERRADO 20 LITROS;38249077;040;0;0,00%;0,00%;06;0;06;0
9525;AJIFOL BORO 5 LITROS;38249077;040;0;0,00%;0,00%;06;0;06;0
9528;AJIFOL MAGNO 20 LITROS;38249077;040;0;0,00%;0,00%;06;0;06;0
8696;AJIFOL BORO 20 LITROS;38249077;040;0;0,00%;0,00%;06;0;06;0
8700;AJIFOL FOSFITO 20 LITROS;38249077;040;0;0,00%;0,00%;06;0;06;0
8701;AJIFOL FOSFITO 5 LITROS;38249077;040;0;0,00%;0,00%;06;0;06;0
8702;AJIFOL FOSFITO PLUS 1LT;38249077;040;0;0,00%;0,00%;06;0;06;0
8703;AJIPOWER 1 LITRO;38249077;040;0;0,00%;0,00%;06;0;06;0
8704;AJIPOWER 5 LITROS;38249077;040;0;0,00%;0,00%;06;0;06;0
8705;AJIFOL P250 5 LITROS;38249077;040;0;0,00%;0,00%;06;0;06;0
8722;AJIFOL ZINCO 1 LITRO;38249077;040;0;0,00%;0,00%;06;0;06;0
9304;AJIFOL RHIZO-MO 1 LITRO;38249077;040;0;0,00%;0,00%;06;0;06;0
9305;AJIFOL COMO 1LT;38249077;040;0;0,00%;0,00%;06;0;06;0
9507;AMINON-ACTIVE 20LT;38249077;040;0;0,00%;0,00%;06;0;06;0
9526;AMINO PLUS 20 LITROS;38249077;040;0;0,00%;0,00%;06;0;06;0
9527;AJIFOL P250 1LITRO;38249077;040;0;0,00%;0,00%;06;0;06;0
9662;AJIFOL CAB 5LT;38249077;040;0;0,00%;0,00%;06;0;06;0
9666;AJIFOL CAB 1LT;38249077;040;0;0,00%;0,00%;06;0;06;0
10794;EXCEEDS PK 30/20 20LT;38249077;040;0;0,00%;0,00%;06;0;06;0
11055;OLEO LARANJA;38249077;040;0;0,00%;0,00%;06;0;06;0
11056;PEROLA GREEN 300ML;38249077;040;0;0,00%;0,00%;06;0;06;0
90877;ADUBO ECO FUTURE 5KG;38249077;040;0;0,00%;0,00%;06;0;06;0
90334;MILK DET. UNIAGRO ACIDO 20LT;38249079;040;0;0,00%;0,00%;06;0;06;0
10254;DESENGRIPANTE PADRAO M500;38249941;000;17;0,00%;0,00%;01;1,65;01;7,6
94067;JIMO ECOPENETRIL 50 AERO 300 ML;38249941;000;17;0,00%;0,00%;01;1,65;01;7,6
78166;ETANIZ DESENGRIPANTE 180G/300ML;38249941;000;17;0,00%;0,00%;01;1,65;01;7,6
10464;JIMO PENETRIL AEROSOL 400ML;38249941;000;17;0,00%;0,00%;01;1,65;01;7,6
79715;CAVALO MANTA ABQM;38249941;000;17;0,00%;0,00%;01;1,65;01;7,6
90015;DESENGRIPANTE OLEO SPRAY 300ML/200G;38249941;000;17;0,00%;0,00%;01;1,65;01;7,6
91538;BASPAN DETERGENTE ACIDO 20LT;38249941;000;17;0,00%;0,00%;01;1,65;01;7,6
91605;BASPAN DETERGENTE ALCALINO 50LT;38249941;000;17;0,00%;0,00%;01;1,65;01;7,6
91685;BASPAN DETERGENTE ACIDO 50LT;38249941;000;17;0,00%;0,00%;01;1,65;01;7,6
91283;DESENGRIPANTE SPRAY 321ML;38249941;000;17;0,00%;0,00%;01;1,65;01;7,6
10121;CONJUNTO VASO MARROM;39021020;000;17;0,00%;0,00%;01;1,65;01;7,6
79741;FOCINHEIRA HIGIENICA N.2 POLIPROPILENO;39021020;000;17;0,00%;0,00%;01;1,65;01;7,6
72486;APLICADOR PARA DIV;39021020;000;17;0,00%;0,00%;01;1,65;01;7,6
92560;FOCINHEIRA HIGIENICA N.3 POLIPROPILENO;39021020;000;17;0,00%;0,00%;01;1,65;01;7,6
92561;FOCINHEIRA HIGIENICA N.4 POLIPROPILENO;39021020;000;17;0,00%;0,00%;01;1,65;01;7,6
92656;BEBEDOURO K-38 HAMSTER MED PLASTICO;39021020;000;17;0,00%;0,00%;01;1,65;01;7,6
92657;BEBEDOURO K-39 HAMSTER GRANDE PLASTICO;39021020;000;17;0,00%;0,00%;01;1,65;01;7,6
94726;BEBEDOURO K- 5 BEIJA-FLOR GRAN-LUXO;39021020;000;17;0,00%;0,00%;01;1,65;01;7,6
13722;REPELENTE AMERICANO;39022000;000;17;0,00%;0,00%;01;1,65;01;7,6
11348;CABO DE PICARETA SINTETICO;44170090;000;17;0,00%;0,00%;01;1,65;01;7,6
10754;CABO DE PA CURVO PLASTICO PARABONI;44170090;000;17;0,00%;0,00%;01;1,65;01;7,6
89017;CABO DE ENXADA 125CM SINTETICO;44170090;000;17;0,00%;0,00%;01;1,65;01;7,6
11159;SPINNER PRATO GIRAT.P/FS 85/86/88/108/430P FURO MENOR 191408;39081024;000;17;0,00%;0,00%;01;1,65;01;7,6
93633;EXPANFIX W-MAX 300ML/205G;39095019;000;17;0,00%;0,00%;01;1,65;01;7,6
88943;OLEO TECTION GLOBAL 15W40 20LT;39100012;000;17;0,00%;0,00%;01;1,65;01;7,6
92049;ARMADILHA LUMINOSA;39121200;000;17;0,00%;0,00%;01;1,65;01;7,6
11093;COLDRE EM POLIMERO UNIVERSAL TAURUS - DIREITO;39161000;000;17;0,00%;0,00%;01;1,65;01;7,6
11148;COLDRE EM POLIMERO UNIVERSAL TAURUS - ESQUERDO;39161000;000;17;0,00%;0,00%;01;1,65;01;7,6
9494;LINHA BCA.2,50M(VENDA METRO);39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
9057;CARRETEL 1FIO AP/500/600/700/800  N;39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
8222;LINHA VICTORIA MULTIF. 0,20MM - 30LBS 100MT - 6048;39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
79568;FIO CORTAR GRAMA 1,6MM E 1.8MM;39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
79569;FIO CORTAR GRAMA 2,7 E 3,0MM;39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
76236;LINHA BCA.1,6MM(VENDA MT)N;39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
76244;FIO CORTAR GRAMA 2,4MM E 2.6MM;39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
94043;LINHA FLUOR SHOCK CARBON 0,45MM - 14,2KG - 50M 3390;39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
89523;LINHA VICTORIA MULTIF. 0,58MM - 124LBS 100MT - 6055;39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
89527;LINHA VICTORIA MULTIF. 0,40MM - 89LBS 100MT - 6053;39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
94603;FIO CORTAR GRAMA THORXX ECO-GRASS 2,0MM QUADRADO;39169010;000;17;0,00%;0,00%;01;1,65;01;7,6
10203;VALVULA P/PIA  S/U S/L BC;40169300;000;17;0,00%;0,00%;01;1,65;01;7,6
10204;VALVULA P/LAVATORIO E TANQUE C/UNHO;40169300;000;17;0,00%;0,00%;01;1,65;01;7,6
9843;MILK LUVA RED. BORRACHA 63X75MM AERADOR;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9871;VALVULA PONTA TETINA P/BALDE 7LT  N;40169300;000;17;0,00%;0,00%;01;1,65;01;7,6
9076;CURVA SOLD. 32MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9077;CURVA SOLD. 40MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9083;JOELHO SOLD. 45X20MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9086;JOELHO SOLD. 45X40MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9087;JOELHO SOLD. 45X50MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9110;CAP ESGOTO 40MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9113;CURVA ESG. 40MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9114;CURVA ESG. 50MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9119;JOELHO ESG. 45X75MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9139;REDUCAO EXENTRICA 100X50;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9140;REDUCAO EXENTRICA 100X75;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9160;VALVULA TANQUE PLAST.;40169300;000;17;0,00%;0,00%;01;1,65;01;7,6
9227;CURVA SOLD. 20MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9228;CURVA SOLD. 25MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9238;JOELHO LL 20MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9239;JOELHO LL 25MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9243;CAP ESG. 50MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9047;JOELHO BC 1/2";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9048;JOELHO BC 3/4";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9050;PWG BC 1/2;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9051;PWG BC 3/4;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9058;CAP BC 1/2 RI;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
9059;CAP BC 3/4 RI;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79215;JOELHO INT. DE 1.1/4";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79216;JOELHO INT. DE 1.1/2";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79217;JOELHO INT. DE 2";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79224;JOELHO DUPLO DE 3/4";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79226;UNIAO RED. 1"X3/4";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79233;JOELHO DUPLO 3/8;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79242;UNIAO P/MANG. 16MM C/ANILHA   N;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79244;FINAL LIN. P/MANG 16MM C/ANILHA   N;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79247;UNIAO INTERNA DE 3/8";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79252;UNIAO INT. DE 1.1/4";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79253;UNIAO INT. DE 1.1/2";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79255;UNIAO INT. DE 3";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79272;JOELHO DUPLO 1";39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79371;CAP. 20MM SOLD.;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79378;JOELHO 25X3/4;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
78708;JOELHO SOLDAVEL 40MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
78709;TUBO PVC AGUA PBS 40X6000MM   N;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
78752;MILK CURVA 40MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
79112;MILK CURVA 90 75MM PVC AZUL   N;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
77153;TUBO PVC AGUA;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
72796;MILK JOELHO 90ºX40MM SOLDAVEL N;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
72818;MILK LUVA 25X3/4" SOLD.C/ROSCAN;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
64874;MILK CURVA LIG.BOMBA/DEP.32MM N;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
10865;JOELHO ESG. 100X45;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
10961;MILK LUVA PLAST.50MM P/TUB. VACUO PNEUMA;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
88147;MILK LUVA DE REDUCAO BORRACHA 75 X 50MM;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
86584;MILK CURVA LIG. BOMBA/DEP. 32X40  N;39171010;000;17;0,00%;0,00%;01;1,65;01;7,6
10102;MANGUEIRA 3/4 X 2.0 50MT ILITALIA;39172100;000;12;0,00%;0,00%;01;1,65;01;7,6
9590;MANGUEIRA 1 X 2 50MT ILITALIA;39172100;000;12;0,00%;0,00%;01;1,65;01;7,6
79063;MANGUEIRA 1/2 X 2.0 50MT ILITALIA;39172100;000;12;0,00%;0,00%;01;1,65;01;7,6
79064;MANGUEIRA 1 X 2.0 100MT ILITALIA;39172100;000;12;0,00%;0,00%;01;1,65;01;7,6
76877;MANGUEIRA 3 X 5,7 100MT;39172100;000;12;0,00%;0,00%;01;1,65;01;7,6
78307;MANGUEIRA 1/2 X 2.0 100MT ILITALIA;39172100;000;12;0,00%;0,00%;01;1,65;01;7,6
12181;MANGUEIRA 3/8 X 2.0 50MT ILITALIA;39172100;000;12;0,00%;0,00%;01;1,65;01;7,6
12203;MANGUEIRA 3/4 X 2.0 100MT ILITALIA;39172100;000;12;0,00%;0,00%;01;1,65;01;7,6
88375;MANGUEIRA 3 X 5,7 50MT;39172100;000;12;0,00%;0,00%;01;1,65;01;7,6
93823;MANGUEIRA 2 X 4.0 - 50 MT PRETA ILITALIA;39172100;000;12;0,00%;0,00%;01;1,65;01;7,6
10217;TUBO ESG. 150MM PVC ILITALIA;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
9194;TUBO SOLD. 20MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
9195;TUBO SOLD. 25MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
9196;TUBO SOLD. 32MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
9197;TUBO SOLD. 50MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
9198;TUBO ESG. 40MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
9200;TUBO ESG. 50MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
9201;TUBO ESG. 75MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
9203;TUBO ESG. 100MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
72788;TUBO SOLD. 40MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
52701;TUBO ESG. 100MM PVC ILITALIA;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
52710;TUBO ESG 100MM PVC ILITALIA;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
89913;TUBO SOLD. 75MM AZUL;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
89501;TUBO ESG 75MM PVC 2,0MM ILITALIA;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
89583;HASTE CHUVEIRO RETA;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
93073;TUBO ESG. 200MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
92848;TUBO ESG. 150MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
91568;TUBO SOLD. 100MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
91668;TUBO CPVC 22MM;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
91202;TUBO BRANCO 50MM PVC 3,3MM ILITALIA;39172300;000;12;0,00%;0,00%;01;1,65;01;7,6
78236;TUBO EXTERNO P/ SERINGA;39172900;000;12;0,00%;0,00%;01;1,65;01;7,6
88077;TUBO EXTENSIVO LONGO 1,40 MTS;39172900;000;12;0,00%;0,00%;01;1,65;01;7,6
79773;TUBO EXTENSIVO SIMPLES;39172900;000;12;0,00%;0,00%;01;1,65;01;7,6
6297;MANGUEIRA SUCCAO TRANSP/VERDE AE - 1;39173100;000;17;0,00%;0,00%;01;1,65;01;7,6
92170;CORDAO CADEIRA AZUL 6MM 2KG;39173100;000;17;0,00%;0,00%;01;1,65;01;7,6
92171;CORDAO CADEIRA VERDE 6MM 2KG;39173100;000;17;0,00%;0,00%;01;1,65;01;7,6
92172;CORDAO CADEIRA VERMELHO 6MM 2KG;39173100;000;17;0,00%;0,00%;01;1,65;01;7,6
94673;MANGUEIRA CPL PMP20/PEMP20 TDS;39173100;000;17;0,00%;0,00%;01;1,65;01;7,6
9492;MILK MANGUEIRA CRISTAL DO VACUO 12MM;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
79433;MILK MANG. SIMPLES DE PULSACAO MT;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
79498;FITARELI MANG. ATOXICA 15,50X5,20MM CRIS;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
78702;MILK MANG. VACUO;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
79126;MILK MANG.CURTA DE LEITE MANUS;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
79129;MILK MANG.DUPLA DE PULSACAO MT CRISTAL;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
64467;MILK MANGUEIRA PRINC.DO VACUO 2,4 N;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
65714;MILK MANG.CURTA LEITE WESTPHALIA  N;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
88818;CORDAO CADEIRA AZUL 4X1,0X100M KG;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
88820;CORDAO CADEIRA VERMEL 4X1,0X100M KG;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
57339;MILK MANG.CURTA DE LEITE;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
10962;MILK MANG.ATOXICA DESCARGA 32MM SPIRAFLE;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
10965;MILK MANG.ATOXICA DESCARGA 38MM SPIRAFLE;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
89647;MILK MANG.ATOXICA DESCARGA 25MM SPIRAFLEX;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
76836;MILK MANG.PRINCIPAL DO VACUO AZUL N;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
76870;MILK MANGUEIRA P/LUBRIFICADOR N;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
91725;MILK MANGUEIRA PRINCIPAL DO VACUO 13MM;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
91553;CORDAO CADEIRA 1KG;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
94081;MANGUEIRA NIVEL CRISTAL 5/16 X 2MM;39173229;000;17;0,00%;0,00%;01;1,65;01;7,6
10210;MILK MANG.BRANCA DO LEITE INTERMAQ/BRG;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10099;MANGUEIRA 1/2 X 3,00 50MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10100;MANGUEIRA 3/4 X 3.0 50MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10101;MANGUEIRA 3/4 X 3.0 100MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10104;MANGUEIRA 3/4 X 1.5 50MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10126;MANGUEIRA JARDIM FLEX ESPECIAL MT N;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10128;MANGUEIRA JARDIM S.FLEX C/ENG. 20MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
9518;MANGUEIRA C/PROTECAO ULTRA VIOLETA;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
9588;MANGUEIRA 1/2 X 2,5 50MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
9589;MANGUEIRA 3/4 X 2.5 50MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
5886;MANGUEIRA P/GAS 1,20MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
9046;MANGUEIRA JARDIM S. FLEX C/ENG. 25M;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78142;MILK MANG.BRANCA DO LEITE UNIAGRO;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
79577;MANGUEIRA 2.1/2X5,0 100MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
79578;MANGUEIRA 3/4 X 2,50 100MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
79584;MANGUEIRA 3X5.7 50MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78539;MANGUEIRA 2 X 4.0 100MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78553;MANGUEIRA SILICONE AMARELA;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78580;MANGUEIRA 1/2 X 2,5 100MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78672;MANGUEIRA 2 X 4.0 50MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
76878;MANGUEIRA 1 X 2,5 100MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
77200;MANGUEIRA EMBORRACHADA EM MT  N;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78304;MANGUEIRA 3/8 X 1.5 100MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78305;MANGUEIRA 3/8 X 2.0 100MT ILITALIA;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78308;MANGUEIRA 1/2 X 3.0 100MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78311;MANGUEIRA 3/8 X 1.5 50MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78312;MANGUEIRA 1/2 X 1.5 50MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
78403;MANGUEIRA 3/4 X 1.5 100MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
64475;MILK MANGUEIRA CURTA DO VACUO 18 E 20CM;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
65692;MILK MANG.PRINCIPAL VACUO VERDE MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
65722;MILK MANG.DUPLA DE PULSACAO PRETA;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
57061;TUBO FLEXIVEL ATOXICO KANAFLEX 1 1/4;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
88844;MANGUEIRA 3/8X1.5 MM  100MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
17450;MANGUEIRA P/JARDIM 15MTS.;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10870;MANGUEIRA JARDIM 3/8X2 CRISTAL SIL.PABOV;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10875;MANGUEIRA JARDIM 30MT C/ESG.PABOVI BORRA;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10876;MANGUEIRA JARDIM TRAN.LARANJA 15MT PABOV;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10877;MANGUEIRA JARDIM TRAN.LARANJA 20MT PABOV;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
10878;MANGUEIRA JARDIM TRAN.LARANJA 25MT PABOV;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
11097;MANGUEIRA 2 X 4.0 25MT;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
11253;MANGUEIRA 1/2 X 1.5 100MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
11254;MANGUEIRA 3/4 X 2.2 100MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
11255;MANGUEIRA 1 X 2 100MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
11257;MANGUEIRA 5/16 X 1.5 SILICONADO NIVEL PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
89542;MANGUEIRA 1 X 2 50MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
89565;MILK MANG.DUPLA PULSACAO VERDE INTERMAQ;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
89627;MANGUEIRA 3/4 X 2.2 50MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
89693;TAMPA 20CM PPN;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
87768;MANGUEIRA JARDIM EF 1/2 C/ENGATES 20MT TRAMONTINA;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
87838;MANGUEIRA 1/2 X 1.5  50MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
87839;MANGUEIRA 1/2 X 2 100MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
87840;MANGUEIRA 1/2 X 2 50MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
87841;MANGUEIRA 3/4 X 1.8 100MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
88182;MANGUEIRA 3/4 X 1.8 MM 50M PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
92138;MANGUEIRA 3/8X1.5 MM  50MT PABOVI;39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
94686;MILK MANGUEIRA LEITE INABOR 15.5 (FILETE AZUL);39173290;000;17;0,00%;0,00%;01;1,65;01;7,6
79345;MANGUEIRA ESPIRAL C/ENGATES 7MN;39173300;000;17;0,00%;0,00%;01;1,65;01;7,6
10874;MANGUEIRA JARDIM 25MT C/ESG.PABOVI BORRA;39173300;000;17;0,00%;0,00%;01;1,65;01;7,6
89067;ESGUICHO PARA MANGUEIRA JARDIM 1/2;39173300;000;17;0,00%;0,00%;01;1,65;01;7,6
10288;MANGUEIRA JARDIM TRANCADA VERDE 20MT PABOVI;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
10127;MANGUEIRA JARDIM ANTITORCAO 1/2 TRAM. VERMELHA 79256533;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
8980;MANGUEIRA JARDIM SUPER FLEX 1/2 LARANJA 25MT TRAM 79212251;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
9054;MANGUEIRA JARDIM SUPER FLEX LARANJA 1/2 TRAM 79210521;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
78979;GUARANY MANGUEIRA PULVERIZADOR 5LTS U5895;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
56634;JACTO MANGUEIRA 1230970;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
10869;MANGUEIRA JARDIM TRANCADA 1/2X2.2  LARANJA PABOVI;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
10872;MANGUEIRA JARDIM SUPER FLEX 1/2 LARANJA 15MT TRAM 79212151;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
10873;MANGUEIRA JARDIM SUPER FLEX 1/2 LARANJA 20MT TRAM 79212201;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
89135;MILK MANGUEIRA ESPIRAL 1.1/4;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
87942;JACTO MANGUEIRA COMPLETA 6000;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
82740;MANGUEIRA JARDIM SUPER FLEX 1/2 LARANJA 30MT TRAM 79212301;39173900;000;17;0,00%;0,00%;01;1,65;01;7,6
